competition_name;match_id;match_number;fixture;team;player_id;total_playing_time;effective_playing_time;in_possession_time;out_of_possession_time
Example Cup 2024;EXC2024-M25;25;TMA v TMF;TMA;TMA017;50;25.5202;13.8491;11.6711
Example Cup 2024;EXC2024-M25;25;TMA v TMF;TMA;TMA007;43;23.4119;11.8539;11.558
Example Cup 2024;EXC2024-M25;25;TMA v TMF;TMA;TMA018;42;23.3582;10.8774;12.4808
Example Cup 2024;EXC2024-M25;25;TMA v TMF;TMA;TMA015;39;19.7972;9.3334;10.4638
Example Cup 2024;EXC2024-M25;25;TMA v TMF;TMA;TMA005;32;16.2141;7.4674;8.7467
Example Cup 2024;EXC2024-M25;25;TMA v TMF;TMF;TMF001;80;41.648;19.9494;21.6986
Example Cup 2024;EXC2024-M25;25;TMA v TMF;TMF;TMF017;99;52.5836;25.1214;27.4622
Example Cup 2024;EXC2024-M25;25;TMA v TMF;TMF;TMF010;99;53.2693;25.9512;27.3181
Example Cup 2024;EXC2024-M25;25;TMA v TMF;TMF;TMF016;85;47.3715;22.5859;24.7856
Example Cup 2024;EXC2024-M25;25;TMA v TMF;TMF;TMF002;82;44.7238;23.8206;20.9032
Example Cup 2024;EXC2024-M25;25;TMA v TMF;TMF;TMF003;94;50.5696;27.4648;23.1048
Example Cup 2024;EXC2024-M25;25;TMA v TMF;TMF;TMF006;99;53.115;24.7867;28.3283
Example Cup 2024;EXC2024-M25;25;TMA v TMF;TMF;TMF020;69;34.8465;17.7317;17.1148
Example Cup 2024;EXC2024-M25;25;TMA v TMF;TMF;TMF005;99;51.0502;24.5283;26.5219
Example Cup 2024;EXC2024-M25;25;TMA v TMF;TMF;TMF023;99;55.2057;27.4373;27.7684
Example Cup 2024;EXC2024-M25;25;TMA v TMF;TMF;TMF022;99;52.2215;24.1641;28.0574
Example Cup 2024;EXC2024-M25;25;TMA v TMF;TMF;TMF011;30;15.3261;6.9493;8.3768
Example Cup 2024;EXC2024-M25;25;TMA v TMF;TMF;TMF015;19;10.145;4.9011;5.2439
Example Cup 2024;EXC2024-M25;25;TMA v TMF;TMF;TMF009;17;8.8826;4.7778;4.1048
Example Cup 2024;EXC2024-M25;25;TMA v TMF;TMF;TMF014;14;7.4427;3.7805;3.6622
Example Cup 2024;EXC2024-M25;25;TMA v TMF;TMF;TMF019;5;2.5991;1.2716;1.3275
Example Cup 2024;EXC2024-M26;26;TME v TMB;TME;TME002;98;54.6775;24.7804;29.8971
Example Cup 2024;EXC2024-M26;26;TME v TMB;TME;TME015;98;52.0013;24.7598;27.2415
Example Cup 2024;EXC2024-M26;26;TME v TMB;TME;TME023;59;31.4623;16.9261;14.5362
Example Cup 2024;EXC2024-M26;26;TME v TMB;TME;TME009;98;50.4838;26.9136;23.5702
Example Cup 2024;EXC2024-M26;26;TME v TMB;TME;TME005;98;52.2659;24.4069;27.859
Example Cup 2024;EXC2024-M26;26;TME v TMB;TME;TME018;65;36.3085;19.8573;16.4512
Example Cup 2024;EXC2024-M26;26;TME v TMB;TME;TME016;60;32.9504;17.081;15.8694
Example Cup 2024;EXC2024-M26;26;TME v TMB;TME;TME001;65;34.5354;16.4524;18.083
Example Cup 2024;EXC2024-M26;26;TME v TMB;TME;TME012;98;53.6803;29.4031;24.2772
Example Cup 2024;EXC2024-M26;26;TME v TMB;TME;TME003;98;54.3031;26.7832;27.5199
Example Cup 2024;EXC2024-M26;26;TME v TMB;TME;TME004;78;42.3547;20.6647;21.69
Example Cup 2024;EXC2024-M26;26;TME v TMB;TME;TME022;39;21.6829;9.8402;11.8427
Example Cup 2024;EXC2024-M26;26;TME v TMB;TME;TME008;38;19.591;9.9048;9.6862
Example Cup 2024;EXC2024-M26;26;TME v TMB;TME;TME014;33;17.5206;9.5488;7.9718
Example Cup 2024;EXC2024-M26;26;TME v TMB;TME;TME013;33;16.5065;8.1082;8.3983
Example Cup 2024;EXC2024-M26;26;TME v TMB;TME;TME017;20;10.9893;5.8738;5.1155
Example Cup 2024;EXC2024-M26;26;TME v TMB;TMB;TMB019;98;54.6647;28.7057;25.959
Example Cup 2024;EXC2024-M26;26;TME v TMB;TMB;TMB012;86;45.6516;23.3574;22.2942
Example Cup 2024;EXC2024-M26;26;TME v TMB;TMB;TMB002;92;49.3027;24.6049;24.6978
Example Cup 2024;EXC2024-M26;26;TME v TMB;TMB;TMB001;85;43.0696;21.7046;21.365
Example Cup 2024;EXC2024-M26;26;TME v TMB;TMB;TMB023;98;54.5894;24.9189;29.6705
Example Cup 2024;EXC2024-M26;26;TME v TMB;TMB;TMB003;60;30.4654;14.5587;15.9067
Example Cup 2024;EXC2024-M26;26;TME v TMB;TMB;TMB006;98;54.3754;28.7554;25.62
Example Cup 2024;EXC2024-M26;26;TME v TMB;TMB;TMB017;68;37.242;18.2645;18.9775
Example Cup 2024;EXC2024-M26;26;TME v TMB;TMB;TMB011;98;53.4004;28.9244;24.476
Example Cup 2024;EXC2024-M26;26;TME v TMB;TMB;TMB021;98;51.596;28.1131;23.4829
Example Cup 2024;EXC2024-M26;26;TME v TMB;TMB;TMB004;98;50.4654;24.6519;25.8135
Example Cup 2024;EXC2024-M26;26;TME v TMB;TMB;TMB020;38;21.1185;11.2697;9.8488
Example Cup 2024;EXC2024-M26;26;TME v TMB;TMB;TMB014;30;16.0969;8.0574;8.0395
Example Cup 2024;EXC2024-M26;26;TME v TMB;TMB;TMB015;13;7.2115;3.8909;3.3206
Example Cup 2024;EXC2024-M26;26;TME v TMB;TMB;TMB005;12;6.1558;3.3706;2.7852
Example Cup 2024;EXC2024-M26;26;TME v TMB;TMB;TMB007;6;3.1379;1.418;1.7199
Example Cup 2024;EXC2024-M27;27;TMI v TMN;TMI;TMI016;118;59.2584;28.201;31.0574
Example Cup 2024;EXC2024-M27;27;TMI v TMN;TMI;TMI014;132;72.3287;39.5095;32.8192
Example Cup 2024;EXC2024-M27;27;TMI v TMN;TMI;TMI006;82;41.7433;22.2247;19.5186
Example Cup 2024;EXC2024-M27;27;TMI v TMN;TMI;TMI001;132;69.6702;31.7312;37.939
Example Cup 2024;EXC2024-M27;27;TMI v TMN;TMI;TMI020;132;70.5535;32.819;37.7345
Example Cup 2024;EXC2024-M27;27;TMI v TMN;TMI;TMI019;132;70.3731;34.8691;35.504
Example Cup 2024;EXC2024-M27;27;TMI v TMN;TMI;TMI013;103;53.9358;29.097;24.8388
Example Cup 2024;EXC2024-M27;27;TMI v TMN;TMI;TMI012;132;69.7251;37.265;32.4601
Example Cup 2024;EXC2024-M27;27;TMI v TMN;TMI;TMI015;96;50.9323;26.2687;24.6636
Example Cup 2024;EXC2024-M27;27;TMI v TMN;TMI;TMI022;63;34.4196;18.7808;15.6388
Example Cup 2024;EXC2024-M27;27;TMI v TMN;TMI;TMI005;132;69.1993;37.7976;31.4017
Example Cup 2024;EXC2024-M27;27;TMI v TMN;TMI;TMI021;69;34.631;17.653;16.978
Example Cup 2024;EXC2024-M27;27;TMI v TMN;TMI;TMI002;50;26.1728;11.8867;14.2861
Example Cup 2024;EXC2024-M27;27;TMI v TMN;TMI;TMI003;36;18.2403;9.3529;8.8874
Example Cup 2024;EXC2024-M27;27;TMI v TMN;TMI;TMI018;29;16.2235;7.3846;8.8389
Example Cup 2024;EXC2024-M27;27;TMI v TMN;TMI;TMI017;14;7.1719;3.4545;3.7174
Example Cup 2024;EXC2024-M27;27;TMI v TMN;TMN;TMN003;71;36.2795;18.0951;18.1844
Example Cup 2024;EXC2024-M27;27;TMI v TMN;TMN;TMN010;132;70.2388;33.1925;37.0463
Example Cup 2024;EXC2024-M27;27;TMI v TMN;TMN;TMN022;132;73.7381;37.0042;36.7339
Example Cup 2024;EXC2024-M27;27;TMI v TMN;TMN;TMN006;122;63.5199;30.0211;33.4988
Example Cup 2024;EXC2024-M27;27;TMI v TMN;TMN;TMN019;132;67.9766;31.3406;36.636
Example Cup 2024;EXC2024-M27;27;TMI v TMN;TMN;TMN004;102;53.6863;25.9752;27.7111
Example Cup 2024;EXC2024-M27;27;TMI v TMN;TMN;TMN017;114;61.5601;30.5805;30.9796
Example Cup 2024;EXC2024-M27;27;TMI v TMN;TMN;TMN011;132;73.2785;37.8804;35.3981
Example Cup 2024;EXC2024-M27;27;TMI v TMN;TMN;TMN001;132;67.0649;33.1254;33.9395
Example Cup 2024;EXC2024-M27;27;TMI v TMN;TMN;TMN005;132;70.9924;35.982;35.0104
Example Cup 2024;EXC2024-M27;27;TMI v TMN;TMN;TMN013;100;52.9046;25.6774;27.2272
Example Cup 2024;EXC2024-M27;27;TMI v TMN;TMN;TMN020;61;33.959;15.9789;17.9801
Example Cup 2024;EXC2024-M27;27;TMI v TMN;TMN;TMN021;32;16.6862;8.2321;8.4541
Example Cup 2024;EXC2024-M27;27;TMI v TMN;TMN;TMN014;30;15.541;7.7856;7.7554
Example Cup 2024;EXC2024-M27;27;TMI v TMN;TMN;TMN012;18;9.0335;4.1037;4.9298
Example Cup 2024;EXC2024-M27;27;TMI v TMN;TMN;TMN008;10;5.3226;2.4386;2.884
Example Cup 2024;EXC2024-M28;28;TMM v TMJ;TMM;TMM015;101;55.2611;27.7791;27.482
Example Cup 2024;EXC2024-M28;28;TMM v TMJ;TMM;TMM013;53;28.8604;15.4917;13.3687
Example Cup 2024;EXC2024-M28;28;TMM v TMJ;TMM;TMM020;101;52.8428;25.3361;27.5067
Example Cup 2024;EXC2024-M28;28;TMM v TMJ;TMM;TMM003;101;56.1402;30.162;25.9782
Example Cup 2024;EXC2024-M28;28;TMM v TMJ;TMM;TMM002;101;55.9675;27.2315;28.736
Example Cup 2024;EXC2024-M28;28;TMM v TMJ;TMM;TMM005;96;49.9146;22.5588;27.3558
Example Cup 2024;EXC2024-M28;28;TMM v TMJ;TMM;TMM022;101;53.5811;29.3207;24.2604
Example Cup 2024;EXC2024-M28;28;TMM v TMJ;TMM;TMM023;84;45.3584;24.5742;20.7842
Example Cup 2024;EXC2024-M28;28;TMM v TMJ;TMM;TMM011;101;54.5279;24.7947;29.7332
Example Cup 2024;EXC2024-M28;28;TMM v TMJ;TMM;TMM001;65;36.0504;17.2921;18.7583
Example Cup 2024;EXC2024-M28;28;TMM v TMJ;TMM;TMM007;62;31.9171;17.549;14.3681
Example Cup 2024;EXC2024-M28;28;TMM v TMJ;TMM;TMM016;48;24.1983;11.0778;13.1205
Example Cup 2024;EXC2024-M28;28;TMM v TMJ;TMM;TMM021;39;21.2211;10.4401;10.781
Example Cup 2024;EXC2024-M28;28;TMM v TMJ;TMM;TMM010;36;20.0483;9.072;10.9763
Example Cup 2024;EXC2024-M28;28;TMM v TMJ;TMM;TMM009;17;9.4669;4.6594;4.8075
Example Cup 2024;EXC2024-M28;28;TMM v TMJ;TMM;TMM019;5;2.506;1.2553;1.2507
Example Cup 2024;EXC2024-M28;28;TMM v TMJ;TMJ;TMJ018;57;31.1484;14.5802;16.5682
Example Cup 2024;EXC2024-M28;28;TMM v TMJ;TMJ;TMJ019;90;49.8906;24.7185;25.1721
Example Cup 2024;EXC2024-M28;28;TMM v TMJ;TMJ;TMJ003;101;53.1715;26.4574;26.7141
Example Cup 2024;EXC2024-M28;28;TMM v TMJ;TMJ;TMJ002;87;48.6734;25.8279;22.8455
Example Cup 2024;EXC2024-M28;28;TMM v TMJ;TMJ;TMJ001;101;55.892;30.1255;25.7665
Example Cup 2024;EXC2024-M28;28;TMM v TMJ;TMJ;TMJ021;101;52.8179;28.4587;24.3592
Example Cup 2024;EXC2024-M28;28;TMM v TMJ;TMJ;TMJ022;101;51.6938;24.5693;27.1245
Example Cup 2024;EXC2024-M28;28;TMM v TMJ;TMJ;TMJ008;101;54.4552;24.7487;29.7065
Example Cup 2024;EXC2024-M28;28;TMM v TMJ;TMJ;TMJ015;101;51.3707;25.0375;26.3332
Example Cup 2024;EXC2024-M28;28;TMM v TMJ;TMJ;TMJ004;89;46.6812;24.9893;21.6919
Example Cup 2024;EXC2024-M28;28;TMM v TMJ;TMJ;TMJ020;85;44.3583;24.0557;20.3026
Example Cup 2024;EXC2024-M28;28;TMM v TMJ;TMJ;TMJ016;44;22.4485;10.6651;11.7834
Example Cup 2024;EXC2024-M28;28;TMM v TMJ;TMJ;TMJ017;16;8.7761;4.0102;4.7659
Example Cup 2024;EXC2024-M28;28;TMM v TMJ;TMJ;TMJ012;14;7.6717;3.683;3.9887
Example Cup 2024;EXC2024-M28;28;TMM v TMJ;TMJ;TMJ009;12;6.5989;2.9849;3.614
Example Cup 2024;EXC2024-M28;28;TMM v TMJ;TMJ;TMJ011;11;5.9498;2.6845;3.2653
Example Cup 2024;EXC2024-M29;29;TMA v TMI;TMA;TMA015;99;50.3919;26.1256;24.2663
Example Cup 2024;EXC2024-M29;29;TMA v TMI;TMA;TMA004;89;46.3171;21.3585;24.9586
Example Cup 2024;EXC2024-M29;29;TMA v TMI;TMA;TMA013;92;46.9871;22.7658;24.2213
Example Cup 2024;EXC2024-M29;29;TMA v TMI;TMA;TMA003;46;25.3611;12.4962;12.8649
Example Cup 2024;EXC2024-M29;29;TMA v TMI;TMA;TMA001;99;50.4506;26.6735;23.7771
Example Cup 2024;EXC2024-M29;29;TMA v TMI;TMA;TMA019;58;30.5512;13.9062;16.645
Example Cup 2024;EXC2024-M29;29;TMA v TMI;TMA;TMA016;99;51.5859;27.5959;23.99
Example Cup 2024;EXC2024-M29;29;TMA v TMI;TMA;TMA010;99;52.0287;27.7657;24.263
Example Cup 2024;EXC2024-M29;29;TMA v TMI;TMA;TMA006;65;33.7024;17.2155;16.4869
Example Cup 2024;EXC2024-M29;29;TMA v TMI;TMA;TMA018;99;50.9587;24.8177;26.141
Example Cup 2024;EXC2024-M29;29;TMA v TMI;TMA;TMA009;99;54.7918;26.2306;28.5612
Example Cup 2024;EXC2024-M29;29;TMA v TMI;TMA;TMA014;53;28.094;13.1581;14.9359
Example Cup 2024;EXC2024-M29;29;TMA v TMI;TMA;TMA023;41;20.7111;11.3022;9.4089
Example Cup 2024;EXC2024-M29;29;TMA v TMI;TMA;TMA007;34;17.9795;9.2681;8.7114
Example Cup 2024;EXC2024-M29;29;TMA v TMI;TMA;TMA020;10;5.0844;2.5645;2.5199
Example Cup 2024;EXC2024-M29;29;TMA v TMI;TMA;TMA002;7;3.8205;1.7624;2.0581
Example Cup 2024;EXC2024-M29;29;TMA v TMI;TMI;TMI019;99;50.7751;26.95;23.8251
Example Cup 2024;EXC2024-M29;29;TMA v TMI;TMI;TMI009;99;52.2809;27.5886;24.6923
Example Cup 2024;EXC2024-M29;29;TMA v TMI;TMI;TMI020;64;32.023;16.4925;15.5305
Example Cup 2024;EXC2024-M29;29;TMA v TMI;TMI;TMI003;99;54.0639;29.4959;24.568
Example Cup 2024;EXC2024-M29;29;TMA v TMI;TMI;TMI008;99;50.3244;27.0668;23.2576
Example Cup 2024;EXC2024-M29;29;TMA v TMI;TMI;TMI012;80;44.6058;20.6755;23.9303
Example Cup 2024;EXC2024-M29;29;TMA v TMI;TMI;TMI002;73;38.4714;18.3263;20.1451
Example Cup 2024;EXC2024-M29;29;TMA v TMI;TMI;TMI022;99;51.8594;27.5173;24.3421
Example Cup 2024;EXC2024-M29;29;TMA v TMI;TMI;TMI015;49;25.7335;12.7022;13.0313
Example Cup 2024;EXC2024-M29;29;TMA v TMI;TMI;TMI021;76;39.9735;20.3301;19.6434
Example Cup 2024;EXC2024-M29;29;TMA v TMI;TMI;TMI011;99;50.3137;22.916;27.3977
Example Cup 2024;EXC2024-M29;29;TMA v TMI;TMI;TMI006;50;26.7005;14.5528;12.1477
Example Cup 2024;EXC2024-M29;29;TMA v TMI;TMI;TMI010;35;18.6438;9.2038;9.44
Example Cup 2024;EXC2024-M29;29;TMA v TMI;TMI;TMI005;26;13.5405;7.0984;6.4421
Example Cup 2024;EXC2024-M29;29;TMA v TMI;TMI;TMI023;23;12.3936;5.9008;6.4928
Example Cup 2024;EXC2024-M29;29;TMA v TMI;TMI;TMI018;19;9.5263;4.6199;4.9064
Example Cup 2024;EXC2024-M30;30;TME v TMM;TME;TME012;53;28.9221;14.3842;14.5379
Example Cup 2024;EXC2024-M30;30;TME v TMM;TME;TME022;102;55.9537;28.1668;27.7869
Example Cup 2024;EXC2024-M30;30;TME v TMM;TME;TME004;57;30.8798;14.043;16.8368
Example Cup 2024;EXC2024-M30;30;TME v TMM;TME;TME007;102;51.8262;27.1536;24.6726
Example Cup 2024;EXC2024-M30;30;TME v TMM;TME;TME019;102;54.5925;24.5766;30.0159
Example Cup 2024;EXC2024-M30;30;TME v TMM;TME;TME023;102;53.4422;28.144;25.2982
Example Cup 2024;EXC2024-M30;30;TME v TMM;TME;TME013;47;24.9402;13.4798;11.4604
Example Cup 2024;EXC2024-M30;30;TME v TMM;TME;TME010;51;27.4716;14.3125;13.1591
Example Cup 2024;EXC2024-M30;30;TME v TMM;TME;TME009;102;55.9594;26.7271;29.2323
Example Cup 2024;EXC2024-M30;30;TME v TMM;TME;TME021;80;41.0091;21.6035;19.4056
Example Cup 2024;EXC2024-M30;30;TME v TMM;TME;TME001;102;55.3742;29.2558;26.1184
Example Cup 2024;EXC2024-M30;30;TME v TMM;TME;TME005;55;28.1291;14.2641;13.865
Example Cup 2024;EXC2024-M30;30;TME v TMM;TME;TME017;51;26.8457;14.1572;12.6885
Example Cup 2024;EXC2024-M30;30;TME v TMM;TME;TME018;49;25.1961;12.908;12.2881
Example Cup 2024;EXC2024-M30;30;TME v TMM;TME;TME011;45;24.8797;11.8042;13.0755
Example Cup 2024;EXC2024-M30;30;TME v TMM;TME;TME015;22;11.1659;5.707;5.4589
Example Cup 2024;EXC2024-M30;30;TME v TMM;TMM;TMM011;102;53.5533;26.8725;26.6808
Example Cup 2024;EXC2024-M30;30;TME v TMM;TMM;TMM004;85;46.3232;22.5813;23.7419
Example Cup 2024;EXC2024-M30;30;TME v TMM;TMM;TMM017;102;52.179;27.7922;24.3868
Example Cup 2024;EXC2024-M30;30;TME v TMM;TMM;TMM018;102;54.7289;24.9794;29.7495
Example Cup 2024;EXC2024-M30;30;TME v TMM;TMM;TMM016;94;47.5281;26.0725;21.4556
Example Cup 2024;EXC2024-M30;30;TME v TMM;TMM;TMM008;102;52.4028;27.1628;25.24
Example Cup 2024;EXC2024-M30;30;TME v TMM;TMM;TMM001;102;56.8327;31.1958;25.6369
Example Cup 2024;EXC2024-M30;30;TME v TMM;TMM;TMM023;50;26.617;14.3768;12.2402
Example Cup 2024;EXC2024-M30;30;TME v TMM;TMM;TMM021;89;48.6585;23.0221;25.6364
Example Cup 2024;EXC2024-M30;30;TME v TMM;TMM;TMM019;102;53.695;25.7371;27.9579
Example Cup 2024;EXC2024-M30;30;TME v TMM;TMM;TMM006;55;28.6434;14.2656;14.3778
Example Cup 2024;EXC2024-M30;30;TME v TMM;TMM;TMM022;52;27.9566;13.8311;14.1255
Example Cup 2024;EXC2024-M30;30;TME v TMM;TMM;TMM003;47;24.4224;12.003;12.4194
Example Cup 2024;EXC2024-M30;30;TME v TMM;TMM;TMM012;17;8.6076;4.3846;4.223
Example Cup 2024;EXC2024-M30;30;TME v TMM;TMM;TMM014;13;6.8599;3.409;3.4509
Example Cup 2024;EXC2024-M30;30;TME v TMM;TMM;TMM013;8;4.445;2.3596;2.0854
Example Cup 2024;EXC2024-M31;31;TMA v TME;TMA;TMA013;102;55.0365;29.2959;25.7406
Example Cup 2024;EXC2024-M31;31;TMA v TME;TMA;TMA009;102;57.0957;25.7994;31.2963
Example Cup 2024;EXC2024-M31;31;TMA v TME;TMA;TMA002;75;38.48;20.7579;17.7221
Example Cup 2024;EXC2024-M31;31;TMA v TME;TMA;TMA010;72;36.5153;18.6111;17.9042
Example Cup 2024;EXC2024-M31;31;TMA v TME;TMA;TMA012;75;39.3673;18.6327;20.7346
Example Cup 2024;EXC2024-M31;31;TMA v TME;TMA;TMA020;102;56.0967;25.8006;30.2961
Example Cup 2024;EXC2024-M31;31;TMA v TME;TMA;TMA022;70;37.4763;18.82;18.6563
Example Cup 2024;EXC2024-M31;31;TMA v TME;TMA;TMA023;53;27.4485;14.3944;13.0541
Example Cup 2024;EXC2024-M31;31;TMA v TME;TMA;TMA005;102;53.1304;29.2188;23.9116
Example Cup 2024;EXC2024-M31;31;TMA v TME;TMA;TMA001;102;55.2218;25.6638;29.558
Example Cup 2024;EXC2024-M31;31;TMA v TME;TMA;TMA007;102;53.5611;25.5211;28.04
Example Cup 2024;EXC2024-M31;31;TMA v TME;TMA;TMA014;49;26.0323;13.8982;12.1341
Example Cup 2024;EXC2024-M31;31;TMA v TME;TMA;TMA003;32;16.8472;8.4699;8.3773
Example Cup 2024;EXC2024-M31;31;TMA v TME;TMA;TMA004;30;15.3171;7.7296;7.5875
Example Cup 2024;EXC2024-M31;31;TMA v TME;TMA;TMA021;27;14.1573;7.2541;6.9032
Example Cup 2024;EXC2024-M31;31;TMA v TME;TMA;TMA011;27;13.948;6.3549;7.5931
Example Cup 2024;EXC2024-M31;31;TMA v TME;TME;TME022;102;52.1227;23.8114;28.3113
Example Cup 2024;EXC2024-M31;31;TMA v TME;TME;TME003;102;54.1459;27.6956;26.4503
Example Cup 2024;EXC2024-M31;31;TMA v TME;TME;TME017;85;44.3816;21.1788;23.2028
Example Cup 2024;EXC2024-M31;31;TMA v TME;TME;TME019;92;49.5772;23.1363;26.4409
Example Cup 2024;EXC2024-M31;31;TMA v TME;TME;TME016;54;27.0176;13.4134;13.6042
Example Cup 2024;EXC2024-M31;31;TMA v TME;TME;TME010;102;56.1866;30.091;26.0956
Example Cup 2024;EXC2024-M31;31;TMA v TME;TME;TME009;78;42.541;23.1683;19.3727
Example Cup 2024;EXC2024-M31;31;TMA v TME;TME;TME005;102;54.6251;29.6992;24.9259
Example Cup 2024;EXC2024-M31;31;TMA v TME;TME;TME004;102;56.2092;30.1978;26.0114
Example Cup 2024;EXC2024-M31;31;TMA v TME;TME;TME014;55;29.5693;13.7551;15.8142
Example Cup 2024;EXC2024-M31;31;TMA v TME;TME;TME011;102;55.1769;30.239;24.9379
Example Cup 2024;EXC2024-M31;31;TMA v TME;TME;TME020;48;24.5427;13.3099;11.2328
Example Cup 2024;EXC2024-M31;31;TMA v TME;TME;TME023;47;23.6007;12.0102;11.5905
Example Cup 2024;EXC2024-M31;31;TMA v TME;TME;TME015;24;12.7363;5.9518;6.7845
Example Cup 2024;EXC2024-M31;31;TMA v TME;TME;TME018;17;8.7869;4.2591;4.5278
Example Cup 2024;EXC2024-M31;31;TMA v TME;TME;TME021;10;5.1936;2.8368;2.3568
Example Cup 2024;EXC2024-M32;32;TMI v TMM;TMI;TMI007;101;53.5379;28.2735;25.2644
Example Cup 2024;EXC2024-M32;32;TMI v TMM;TMI;TMI014;101;50.7781;23.0374;27.7407
Example Cup 2024;EXC2024-M32;32;TMI v TMM;TMI;TMI009;55;28.208;15.1923;13.0157
Example Cup 2024;EXC2024-M32;32;TMI v TMM;TMI;TMI021;101;54.7559;26.4787;28.2772
Example Cup 2024;EXC2024-M32;32;TMI v TMM;TMI;TMI006;80;41.3494;18.7668;22.5826
Example Cup 2024;EXC2024-M32;32;TMI v TMM;TMI;TMI019;94;50.2763;24.6645;25.6118
Example Cup 2024;EXC2024-M32;32;TMI v TMM;TMI;TMI018;101;52.0395;23.7504;28.2891
Example Cup 2024;EXC2024-M32;32;TMI v TMM;TMI;TMI004;55;29.0633;13.0976;15.9657
Example Cup 2024;EXC2024-M32;32;TMI v TMM;TMI;TMI020;101;51.7008;23.9731;27.7277
Example Cup 2024;EXC2024-M32;32;TMI v TMM;TMI;TMI023;101;54.3201;27.6309;26.6892
Example Cup 2024;EXC2024-M32;32;TMI v TMM;TMI;TMI003;68;36.52;18.4255;18.0945
Example Cup 2024;EXC2024-M32;32;TMI v TMM;TMI;TMI002;46;25.6321;12.673400000000001;12.9587
Example Cup 2024;EXC2024-M32;32;TMI v TMM;TMI;TMI005;46;25.2499;12.4958;12.7541
Example Cup 2024;EXC2024-M32;32;TMI v TMM;TMI;TMI016;33;17.2349;9.2624;7.9725
Example Cup 2024;EXC2024-M32;32;TMI v TMM;TMI;TMI012;21;11.1098;6.1031;5.0067
Example Cup 2024;EXC2024-M32;32;TMI v TMM;TMI;TMI017;7;3.9141;1.9137;2.0004
Example Cup 2024;EXC2024-M32;32;TMI v TMM;TMM;TMM001;101;54.9757;26.8379;28.1378
Example Cup 2024;EXC2024-M32;32;TMI v TMM;TMM;TMM013;85;43.1813;19.9864;23.1949
Example Cup 2024;EXC2024-M32;32;TMI v TMM;TMM;TMM006;95;49.5356;23.2908;26.2448
Example Cup 2024;EXC2024-M32;32;TMI v TMM;TMM;TMM022;84;43.0657;22.184;20.8817
Example Cup 2024;EXC2024-M32;32;TMI v TMM;TMM;TMM008;101;51.7783;24.0853;27.693
Example Cup 2024;EXC2024-M32;32;TMI v TMM;TMM;TMM015;101;52.1445;28.664;23.4805
Example Cup 2024;EXC2024-M32;32;TMI v TMM;TMM;TMM017;101;53.0895;26.4023;26.6872
Example Cup 2024;EXC2024-M32;32;TMI v TMM;TMM;TMM004;91;48.2994;23.593;24.7064
Example Cup 2024;EXC2024-M32;32;TMI v TMM;TMM;TMM011;54;30.1288;13.623;16.5058
Example Cup 2024;EXC2024-M32;32;TMI v TMM;TMM;TMM014;101;50.829;27.2059;23.6231
Example Cup 2024;EXC2024-M32;32;TMI v TMM;TMM;TMM003;101;53.4763;26.2531;27.2232
Example Cup 2024;EXC2024-M32;32;TMI v TMM;TMM;TMM005;47;26.2803;14.4162;11.8641
Example Cup 2024;EXC2024-M32;32;TMI v TMM;TMM;TMM010;17;9.3471;4.9835;4.3636
Example Cup 2024;EXC2024-M32;32;TMI v TMM;TMM;TMM012;16;8.0845;4.0034;4.0811
Example Cup 2024;EXC2024-M32;32;TMI v TMM;TMM;TMM007;10;5.3641;2.8207;2.5434
Example Cup 2024;EXC2024-M32;32;TMI v TMM;TMM;TMM009;6;3.0755;1.5661;1.5094
